initial_gap_m,lead_target_speed_mps,ego_target_speed_mps,repeats,success_rate,settled_count,final_gap_mean_m,final_gap_std_m,delta_gap_mean_m,delta_gap_std_m,settle_time_mean_s,settle_time_std_s,final_lead_speed_mean_mps,final_ego_speed_mean_mps
10.0,5.75,5.0,1,1.0,1,13.723718090467983,0.0,3.723718090467983,0.0,5.8500000000000005,0.0,5.636599021911546,4.808357909256973
10.5,5.75,5.0,1,1.0,1,14.691145408793577,0.0,4.191145408793577,0.0,5.800000000000001,0.0,5.635967516858756,4.807809085352852
11.0,5.75,5.0,1,1.0,1,14.729396896330048,0.0,3.729396896330048,0.0,5.8500000000000005,0.0,5.636081209897977,4.808296412646697
11.5,5.75,5.0,1,1.0,1,15.720309756396357,0.0,4.220309756396357,0.0,5.8500000000000005,0.0,5.63679573060669,4.808200561872902
12.0,5.75,5.0,1,1.0,1,15.687705462105335,0.0,3.6877054621053347,0.0,5.800000000000001,0.0,5.654845413400739,4.807812425851623
12.5,5.75,5.0,1,1.0,1,16.69627662310252,0.0,4.19627662310252,0.0,5.800000000000001,0.0,5.654129500515892,4.80816334722776
13.0,5.75,5.0,1,1.0,1,16.68765262173364,0.0,3.6876526217336405,0.0,5.800000000000001,0.0,5.654853168515223,4.807962127661041
13.5,5.75,5.0,1,1.0,1,17.680952545404267,0.0,4.180952545404267,0.0,5.800000000000001,0.0,5.636256549416902,4.807484356211488
14.0,5.75,5.0,1,1.0,1,17.71523772048847,0.0,3.715237720488471,0.0,5.8500000000000005,0.0,5.655678268025054,4.80788420166792
14.5,5.75,5.0,1,1.0,1,18.721717698982786,0.0,4.221717698982786,0.0,5.8500000000000005,0.0,5.636817218479257,4.808356532269653
15.0,5.75,5.0,1,1.0,1,18.68730288741807,0.0,3.6873028874180704,0.0,5.800000000000001,0.0,5.635875943808271,4.807597314416816
15.5,5.75,5.0,1,1.0,1,19.67809169000908,0.0,4.178091690009079,0.0,5.800000000000001,0.0,5.636066431160279,4.80827481024301
16.0,5.75,5.0,1,1.0,1,19.721686877869374,0.0,3.7216868778693737,0.0,5.8500000000000005,0.0,5.636818118715308,4.808352667993319
16.5,5.75,5.0,1,1.0,1,20.690191057787583,0.0,4.190191057787583,0.0,5.800000000000001,0.0,5.635965996494815,4.807728024292239
17.0,5.75,5.0,1,1.0,1,20.65887155102862,0.0,3.6588715510286214,0.0,5.800000000000001,0.0,5.636496538564768,4.808186227767359
17.5,5.75,5.0,1,1.0,1,21.753430875845186,0.0,4.253430875845186,0.0,5.9,0.0,5.656041321634606,4.808289272114314
18.0,5.75,5.0,1,1.0,1,21.68727938552697,0.0,3.6872793855269705,0.0,5.800000000000001,0.0,5.636033988978105,4.807680816748271
18.5,5.75,5.0,1,1.0,1,22.628398698145013,0.0,4.128398698145013,0.0,5.75,0.0,5.653637404989038,4.807946416062608
19.0,5.75,5.0,1,1.0,1,22.691082653035533,0.0,3.691082653035533,0.0,5.800000000000001,0.0,5.635976018171742,4.807976463035768
19.5,5.75,5.0,1,1.0,1,23.6881040922049,0.0,4.188104092204899,0.0,5.800000000000001,0.0,5.6547313950801055,4.807813379301846
20.0,5.75,5.0,1,1.0,1,23.660837795371776,0.0,3.6608377953717763,0.0,5.800000000000001,0.0,5.6361308041219225,4.808185749797994
20.5,5.75,5.0,1,1.0,1,24.7223245748574,0.0,4.222324574857399,0.0,5.8500000000000005,0.0,5.655063125429041,4.8083583870695215
21.0,5.75,5.0,1,1.0,1,24.687607092705242,0.0,3.6876070927052425,0.0,5.800000000000001,0.0,5.654865691727435,4.807813379977318
21.5,5.75,5.0,1,1.0,1,25.6611073994711,0.0,4.161107399471099,0.0,5.800000000000001,0.0,5.636391157139815,4.808185749797994
22.0,5.75,5.0,1,1.0,1,25.71983455502718,0.0,3.7198345550271803,0.0,5.8500000000000005,0.0,5.636705002387224,4.808357909256973
22.5,5.75,5.0,1,1.0,1,26.676352666069725,0.0,4.176352666069725,0.0,5.800000000000001,0.0,5.636789483893421,4.807813380733057
23.0,5.75,5.0,1,1.0,1,26.68204440405833,0.0,3.682044404058331,0.0,5.800000000000001,0.0,5.636024469619792,4.808184318898087
23.5,5.75,5.0,1,1.0,1,27.724810075282747,0.0,4.224810075282747,0.0,5.8500000000000005,0.0,5.655069613251146,4.808360293729769
24.0,5.75,5.0,1,1.0,1,27.73208137253394,0.0,3.7320813725339406,0.0,5.8500000000000005,0.0,5.6357846473428985,4.808093735814243
24.5,5.75,5.0,1,1.0,1,28.719780069528568,0.0,4.219780069528568,0.0,5.800000000000001,0.0,5.635555738432506,4.80818295048119
25.0,5.75,5.0,1,1.0,1,28.679132556088987,0.0,3.6791325560889874,0.0,5.800000000000001,0.0,5.636395894472208,4.807980276058206
25.5,5.75,5.0,1,1.0,1,29.15334895615736,0.0,3.653348956157359,0.0,5.0,0.0,5.62495839246268,4.807483403665835
26.0,5.75,5.0,1,1.0,1,29.687789598602514,0.0,3.6877895986025138,0.0,5.75,0.0,5.654443259931108,4.807663954342772
26.5,5.75,5.0,1,1.0,1,30.707595941930833,0.0,4.207595941930833,0.0,5.8500000000000005,0.0,5.655025240751073,4.807741345294043
27.0,5.75,5.0,1,1.0,1,30.6709716775973,0.0,3.6709716775973007,0.0,5.800000000000001,0.0,5.635664884371081,4.807764742853511
27.5,5.75,5.0,1,1.0,1,31.74787342190261,0.0,4.247873421902611,0.0,5.800000000000001,0.0,5.635970109921022,4.808185749583149
28.0,5.75,5.0,1,1.0,1,31.659946312804422,0.0,3.659946312804422,0.0,5.800000000000001,0.0,5.6368307567817215,4.80783769924337
28.5,5.75,5.0,1,1.0,1,32.63953803727372,0.0,4.1395380372737165,0.0,5.800000000000001,0.0,5.636753509182546,4.8078138552945475
29.0,5.75,5.0,1,1.0,1,32.70370032596191,0.0,3.7037003259619112,0.0,5.75,0.0,5.6545267064320255,4.807655384366524
29.5,5.75,5.0,1,1.0,1,33.663616512515055,0.0,4.1636165125150555,0.0,5.800000000000001,0.0,5.636351525910291,4.808100442018606
30.0,5.75,5.0,1,1.0,1,33.66690953338148,0.0,3.666909533381478,0.0,5.8500000000000005,0.0,5.655606035160664,4.8081123316772985
30.5,5.75,5.0,1,1.0,1,34.73516523531974,0.0,4.235165235319741,0.0,5.800000000000001,0.0,5.636664385160864,4.808104319000361
31.0,5.75,5.0,1,1.0,1,34.69490334963362,0.0,3.69490334963362,0.0,5.8500000000000005,0.0,5.6555063736902795,4.808304502615014
31.5,5.75,5.0,1,1.0,1,35.650601244581125,0.0,4.150601244581125,0.0,5.8500000000000005,0.0,5.655226942568464,4.807959312506569
32.0,5.75,5.0,1,1.0,1,35.735095852188536,0.0,3.735095852188536,0.0,5.800000000000001,0.0,5.636660570459412,4.80815764049553
8.0,6.0,5.0,1,1.0,1,12.917629139390744,0.0,4.917629139390744,0.0,5.8500000000000005,0.0,5.930469876243098,4.808357007311639
8.5,6.0,5.0,1,1.0,1,13.867515232474894,0.0,5.367515232474894,0.0,5.800000000000001,0.0,5.912251433524336,4.807814333897075
9.0,6.0,5.0,1,1.0,1,13.868121998709558,0.0,4.868121998709558,0.0,5.800000000000001,0.0,5.9121503963147255,4.808184316427087
9.5,6.0,5.0,1,1.0,1,14.909691688942939,0.0,5.409691688942939,0.0,5.8500000000000005,0.0,5.912983056268329,4.808352647161543
10.0,6.0,5.0,1,1.0,1,14.916230583510185,0.0,4.916230583510185,0.0,5.8500000000000005,0.0,5.930986013808404,4.80809373955724
10.5,6.0,5.0,1,1.0,1,15.855730200666422,0.0,5.355730200666422,0.0,5.800000000000001,0.0,5.931059855715878,4.807737496330466
11.0,6.0,5.0,1,1.0,1,15.90244294672129,0.0,4.90244294672129,0.0,5.8500000000000005,0.0,5.9134130289809,4.8082673079357825
11.5,6.0,5.0,1,1.0,1,16.86055730662712,0.0,5.360557306627118,0.0,5.800000000000001,0.0,5.930978518408697,4.807798127418224
12.0,6.0,5.0,1,1.0,1,16.85959126253029,0.0,4.859591262530291,0.0,5.800000000000001,0.0,5.9310631942585745,4.808183128350474
12.5,6.0,5.0,1,1.0,1,17.95402974198609,0.0,5.454029741986091,0.0,5.9,0.0,5.931834590060346,4.808287843198276
13.0,6.0,5.0,1,1.0,1,17.916325430044836,0.0,4.916325430044836,0.0,5.8500000000000005,0.0,5.930489134099454,4.808141449789271
13.5,6.0,5.0,1,1.0,1,18.867807914402583,0.0,5.367807914402583,0.0,5.800000000000001,0.0,5.912307280291379,4.808182637495901
14.0,6.0,5.0,1,1.0,1,18.127417734993983,0.0,4.127417734993983,0.0,5.0,0.0,5.923602277701379,4.807965016321014
14.5,6.0,5.0,1,1.0,1,19.91207678319776,0.0,5.412076783197762,0.0,5.8500000000000005,0.0,5.930920971808979,4.807855790735842
15.0,6.0,5.0,1,1.0,1,19.85283388550067,0.0,4.852833885500669,0.0,5.800000000000001,0.0,5.913058298520619,4.808183040601258
15.5,6.0,5.0,1,1.0,1,20.901021937680113,0.0,5.401021937680113,0.0,5.8500000000000005,0.0,5.9130944583049825,4.807552994052429
16.0,6.0,5.0,1,1.0,1,20.86069199343316,0.0,4.860691993433161,0.0,5.800000000000001,0.0,5.930907260277494,4.807813379748353
16.5,6.0,5.0,1,1.0,1,21.848410182313195,0.0,5.348410182313195,0.0,5.800000000000001,0.0,5.912055986775218,4.808184796437755
17.0,6.0,5.0,1,1.0,1,21.90258657509232,0.0,4.902586575092322,0.0,5.8500000000000005,0.0,5.913089399638271,4.807723281347491
17.5,6.0,5.0,1,1.0,1,22.86979468389979,0.0,5.369794683899791,0.0,5.800000000000001,0.0,5.911944103219985,4.807732792356233
18.0,6.0,5.0,1,1.0,1,22.839135791437045,0.0,4.8391357914370445,0.0,5.800000000000001,0.0,5.912175195786734,4.808181940769971
18.5,6.0,5.0,1,1.0,1,23.915280971124226,0.0,5.415280971124226,0.0,5.8500000000000005,0.0,5.9309993525412885,4.8081447782675735
19.0,6.0,5.0,1,1.0,1,23.912765593184982,0.0,4.912765593184982,0.0,5.8500000000000005,0.0,5.93085780176124,4.807853858837981
19.5,6.0,5.0,1,1.0,1,24.833769882770618,0.0,5.333769882770618,0.0,5.800000000000001,0.0,5.912415521859326,4.807458336650827
20.0,6.0,5.0,1,1.0,1,24.86126381578472,0.0,4.861263815784721,0.0,5.800000000000001,0.0,5.930988264338056,4.808173370820554
20.5,6.0,5.0,1,1.0,1,25.91225993758889,0.0,5.412259937588889,0.0,5.8500000000000005,0.0,5.913089485000664,4.808438971852071
21.0,6.0,5.0,1,1.0,1,25.102524157519714,0.0,4.1025241575197136,0.0,5.0,0.0,5.905046956977301,4.808039065136538
21.5,6.0,5.0,1,1.0,1,26.906079618938563,0.0,5.406079618938563,0.0,5.8500000000000005,0.0,5.91303350053688,4.808347420296702
22.0,6.0,5.0,1,1.0,1,26.858312733096042,0.0,4.858312733096042,0.0,5.800000000000001,0.0,5.930890448236954,4.807481977211076
22.5,6.0,5.0,1,1.0,1,27.85849547137891,0.0,5.358495471378909,0.0,5.800000000000001,0.0,5.912306802844883,4.808185273010432
23.0,6.0,5.0,1,1.0,1,27.91575097002206,0.0,4.91575097002206,0.0,5.8500000000000005,0.0,5.93082311647957,4.808358386050837
23.5,6.0,5.0,1,1.0,1,28.860336238533037,0.0,5.360336238533037,0.0,5.800000000000001,0.0,5.930783070827699,4.807804772767605
24.0,6.0,5.0,1,1.0,1,28.87341376069228,0.0,4.87341376069228,0.0,5.800000000000001,0.0,5.912135141544133,4.80781471301664
24.5,6.0,5.0,1,1.0,1,29.862814739229478,0.0,5.362814739229478,0.0,5.800000000000001,0.0,5.9122781435532294,4.808021761801844
25.0,6.0,5.0,1,1.0,1,29.866840639794724,0.0,4.866840639794724,0.0,5.800000000000001,0.0,5.911997769377699,4.807813856313365
25.5,6.0,5.0,1,1.0,1,30.913823565427528,0.0,5.413823565427528,0.0,5.800000000000001,0.0,5.91194011502738,4.808118045639065
26.0,6.0,5.0,1,1.0,1,30.90414303002342,0.0,4.90414303002342,0.0,5.8500000000000005,0.0,5.931098720399664,4.808358386577365
26.5,6.0,5.0,1,1.0,1,31.89912529723817,0.0,5.399125297238172,0.0,5.8500000000000005,0.0,5.930702939392952,4.808362678854859
27.0,6.0,5.0,1,1.0,1,31.910013705173967,0.0,4.9100137051739665,0.0,5.800000000000001,0.0,5.913433092690838,4.808185749797994
27.5,6.0,5.0,1,1.0,1,32.89311014576689,0.0,5.39311014576689,0.0,5.8500000000000005,0.0,5.931158324195268,4.807910628136996
28.0,6.0,5.0,1,1.0,1,32.83636948363126,0.0,4.836369483631259,0.0,5.800000000000001,0.0,5.91194911707971,4.807808136962673
28.5,6.0,5.0,1,1.0,1,33.876148670804305,0.0,5.376148670804305,0.0,5.75,0.0,5.930329818442799,4.807928103332058
29.0,6.0,5.0,1,1.0,1,33.89596855058429,0.0,4.895968550584293,0.0,5.8500000000000005,0.0,5.931005257152715,4.808360770397593
29.5,6.0,5.0,1,1.0,1,34.81379550357978,0.0,5.313795503579783,0.0,5.800000000000001,0.0,5.912230454332439,4.807810535929731
30.0,6.0,5.0,1,1.0,1,34.87571889563603,0.0,4.875718895636027,0.0,5.75,0.0,5.930033225867971,4.807892112544536
30.5,6.0,5.0,1,1.0,1,35.89129418771885,0.0,5.391294187718849,0.0,5.8500000000000005,0.0,5.930878894011405,4.808358386211036
31.0,6.0,5.0,1,1.0,1,35.062679816786996,0.0,4.062679816786996,0.0,5.0,0.0,5.904656259935897,4.807482450066623
31.5,6.0,5.0,1,1.0,1,36.92994895437481,0.0,5.429948954374808,0.0,5.800000000000001,0.0,5.912239092050589,4.808350538151284
32.0,6.0,5.0,1,1.0,1,36.88772744120864,0.0,4.887727441208639,0.0,5.8500000000000005,0.0,5.9310476961419045,4.808360769699449
8.0,6.25,5.0,1,1.0,1,14.0041505453622,0.0,6.004150545362201,0.0,5.800000000000001,0.0,6.192574003737556,4.807813856370626
8.5,6.25,5.0,1,1.0,1,15.005896411404347,0.0,6.505896411404347,0.0,5.800000000000001,0.0,6.191971343359343,4.807899080379525
9.0,6.25,5.0,1,1.0,1,15.06619936671218,0.0,6.06619936671218,0.0,5.8500000000000005,0.0,6.210818438730837,4.808358386211044
9.5,6.25,5.0,1,1.0,1,16.004121979555098,0.0,6.504121979555098,0.0,5.800000000000001,0.0,6.192570141225702,4.807807646454227
10.0,6.25,5.0,1,1.0,1,16.00249916563175,0.0,6.00249916563175,0.0,5.800000000000001,0.0,6.210923238107917,4.808185749797994
10.5,6.25,5.0,1,1.0,1,17.019025875781626,0.0,6.519025875781626,0.0,5.800000000000001,0.0,6.209560367587865,4.808232546829266
11.0,6.25,5.0,1,1.0,1,16.036172543183685,0.0,5.036172543183685,0.0,5.0,0.0,6.188177100773067,4.8074834041808465
11.5,6.25,5.0,1,1.0,1,18.002481433569614,0.0,6.5024814335696135,0.0,5.800000000000001,0.0,6.210953755286614,4.808184319435283
12.0,6.25,5.0,1,1.0,1,18.003581453482596,0.0,6.003581453482596,0.0,5.800000000000001,0.0,6.210962554847852,4.808169555748916
12.5,6.25,5.0,1,1.0,1,19.008945502224055,0.0,6.508945502224055,0.0,5.800000000000001,0.0,6.191695212356579,4.807814334217625
13.0,6.25,5.0,1,1.0,1,19.002451520479667,0.0,6.002451520479667,0.0,5.800000000000001,0.0,6.210955185739309,4.8081843173940095
13.5,6.25,5.0,1,1.0,1,20.064781449733502,0.0,6.564781449733502,0.0,5.8500000000000005,0.0,6.193263256059155,4.808357432405928
14.0,6.25,5.0,1,1.0,1,20.006229395808038,0.0,6.006229395808038,0.0,5.800000000000001,0.0,6.192036577193173,4.807812902576761
14.5,6.25,5.0,1,1.0,1,21.000917139148985,0.0,6.500917139148985,0.0,5.800000000000001,0.0,6.192665618037878,4.808181946557339
15.0,6.25,5.0,1,1.0,1,21.060570428269997,0.0,6.0605704282699975,0.0,5.8500000000000005,0.0,6.193254463363568,4.807905391967219
15.5,6.25,5.0,1,1.0,1,22.068383860421154,0.0,6.568383860421154,0.0,5.8500000000000005,0.0,6.2110184235246155,4.808445649941267
16.0,6.25,5.0,1,1.0,1,21.99896068441714,0.0,5.998960684417138,0.0,5.800000000000001,0.0,6.191864531221551,4.808153105036042
16.5,6.25,5.0,1,1.0,1,23.00332281895563,0.0,6.503322818955631,0.0,5.800000000000001,0.0,6.210969867919431,4.80814380671947
17.0,6.25,5.0,1,1.0,1,23.003631643524148,0.0,6.003631643524148,0.0,5.800000000000001,0.0,6.1926630614571305,4.8078691760606596
17.5,6.25,5.0,1,1.0,1,23.97653926770796,0.0,6.47653926770796,0.0,5.800000000000001,0.0,6.19216636949625,4.807795411310633
18.0,6.25,5.0,1,1.0,1,24.002850416455704,0.0,6.002850416455704,0.0,5.800000000000001,0.0,6.210962857821201,4.807977838759471
18.5,6.25,5.0,1,1.0,1,25.006208097025326,0.0,6.5062080970253255,0.0,5.800000000000001,0.0,6.191983200153976,4.807813379977318
19.0,6.25,5.0,1,1.0,1,24.974390458167438,0.0,5.974390458167438,0.0,5.800000000000001,0.0,6.1923132350184416,4.80823877292277
19.5,6.25,5.0,1,1.0,1,26.001096015147166,0.0,6.501096015147166,0.0,5.800000000000001,0.0,6.21096933917385,4.807851496684091
20.0,6.25,5.0,1,1.0,1,26.002348399015595,0.0,6.002348399015595,0.0,5.800000000000001,0.0,6.210951793165451,4.807813856370441
20.5,6.25,5.0,1,1.0,1,26.97634285178771,0.0,6.4763428517877095,0.0,5.800000000000001,0.0,6.192745249544926,4.808384750599083
21.0,6.25,5.0,1,1.0,1,27.00275088220628,0.0,6.0027508822062785,0.0,5.800000000000001,0.0,6.1924558354860615,4.808271627217419
21.5,6.25,5.0,1,1.0,1,28.00216317102459,0.0,6.502163171024591,0.0,5.800000000000001,0.0,6.2110651691285295,4.807813856714019
22.0,6.25,5.0,1,1.0,1,27.97273028974152,0.0,5.97273028974152,0.0,5.800000000000001,0.0,6.193135779533251,4.808156208091514
22.5,6.25,5.0,1,1.0,1,29.06989872030735,0.0,6.56989872030735,0.0,5.8500000000000005,0.0,6.210193962096041,4.8083593399246745
23.0,6.25,5.0,1,1.0,1,29.075534110530143,0.0,6.075534110530143,0.0,5.8500000000000005,0.0,6.191854046943463,4.807855791216577
23.5,6.25,5.0,1,1.0,1,30.012176848199502,0.0,6.512176848199502,0.0,5.800000000000001,0.0,6.191999952897141,4.80766944180644
24.0,6.25,5.0,1,1.0,1,30.067162258744823,0.0,6.067162258744823,0.0,5.8500000000000005,0.0,6.210453365953961,4.808363632728733
24.5,6.25,5.0,1,1.0,1,31.001523049152162,0.0,6.501523049152162,0.0,5.800000000000001,0.0,6.19243293186701,4.8076803394851035
25.0,6.25,5.0,1,1.0,1,30.971937600303264,0.0,5.971937600303264,0.0,5.75,0.0,6.209671539416041,4.807663199555124
25.5,6.25,5.0,1,1.0,1,32.0564267181674,0.0,6.556426718167401,0.0,5.8500000000000005,0.0,6.2107208777292735,4.808363154515472
26.0,6.25,5.0,1,1.0,1,31.99228692608426,0.0,5.992286926084262,0.0,5.800000000000001,0.0,6.191948935220071,4.807490078801914
26.5,6.25,5.0,1,1.0,1,33.12073217583752,0.0,6.620732175837517,0.0,5.8500000000000005,0.0,6.211260360998765,4.80843459431454
27.0,6.25,5.0,1,1.0,1,33.05525664768401,0.0,6.055256647684011,0.0,5.8500000000000005,0.0,6.210436201397006,4.8083598178745515
27.5,6.25,5.0,1,1.0,1,34.031328476837004,0.0,6.531328476837004,0.0,5.8500000000000005,0.0,6.210399007638623,4.807714645424155
28.0,6.25,5.0,1,1.0,1,33.99586067961759,0.0,5.995860679617593,0.0,5.75,0.0,6.210589451073788,4.807892109633725
28.5,6.25,5.0,1,1.0,1,35.04887665142539,0.0,6.548876651425388,0.0,5.8500000000000005,0.0,6.210533001514137,4.808358386417073
29.0,6.25,5.0,1,1.0,1,34.95784351831804,0.0,5.957843518318043,0.0,5.800000000000001,0.0,6.192702826623936,4.807767123949034
29.5,6.25,5.0,1,1.0,1,36.00098990213787,0.0,6.500989902137867,0.0,5.75,0.0,6.210091156355674,4.8079266736872865
30.0,6.25,5.0,1,1.0,1,36.0423973524797,0.0,6.042397352479703,0.0,5.8500000000000005,0.0,6.210509159383545,4.808358386531599
30.5,6.25,5.0,1,1.0,1,37.0085476946679,0.0,6.508547694667897,0.0,5.8500000000000005,0.0,6.210128638073223,4.8080937357341185
31.0,6.25,5.0,1,1.0,1,37.07380601247561,0.0,6.0738060124756075,0.0,5.800000000000001,0.0,6.2095046465854775,4.808184797834301
31.5,6.25,5.0,1,1.0,1,38.039168855617184,0.0,6.539168855617184,0.0,5.8500000000000005,0.0,6.210749488802612,4.808345988553167
32.0,6.25,5.0,1,1.0,1,37.93900859333267,0.0,5.939008593332673,0.0,5.800000000000001,0.0,6.209452471514301,4.807810041527679
8.0,6.5,5.0,1,1.0,1,15.138767508123625,0.0,7.138767508123625,0.0,5.800000000000001,0.0,6.472156591279551,4.808183366182392
8.5,6.5,5.0,1,1.0,1,16.21090104266027,0.0,7.7109010426602715,0.0,5.8500000000000005,0.0,6.490330496514767,4.8083526588705405
9.0,6.5,5.0,1,1.0,1,16.209490215715213,0.0,7.209490215715213,0.0,5.8500000000000005,0.0,6.490332769400432,4.8081199916866035
9.5,6.5,5.0,1,1.0,1,17.126298412347133,0.0,7.626298412347133,0.0,5.800000000000001,0.0,6.491375990154888,4.80818431965021
10.0,6.5,5.0,1,1.0,1,17.21734279394931,0.0,7.21734279394931,0.0,5.8500000000000005,0.0,6.472433581431379,4.8083583879280125
10.5,6.5,5.0,1,1.0,1,18.135517589299294,0.0,7.635517589299294,0.0,5.800000000000001,0.0,6.472597742685169,4.807855816515188
11.0,6.5,5.0,1,1.0,1,18.047420960246164,0.0,7.047420960246164,0.0,5.75,0.0,6.473662918710784,4.8076823202892545
11.5,6.5,5.0,1,1.0,1,19.200017323981843,0.0,7.700017323981843,0.0,5.8500000000000005,0.0,6.474064688482237,4.808266356179704
12.0,6.5,5.0,1,1.0,1,19.124633674308726,0.0,7.1246336743087255,0.0,5.800000000000001,0.0,6.4916221712783875,4.807813382038174
12.5,6.5,5.0,1,1.0,1,20.12268445038301,0.0,7.622684450383009,0.0,5.800000000000001,0.0,6.491440362536292,4.807844247618417
13.0,6.5,5.0,1,1.0,1,20.128388517479227,0.0,7.128388517479227,0.0,5.800000000000001,0.0,6.4916386981444925,4.808228226514081
13.5,6.5,5.0,1,1.0,1,21.126924040758936,0.0,7.6269240407589365,0.0,5.800000000000001,0.0,6.472989676137881,4.807771417439994
14.0,6.5,5.0,1,1.0,1,21.143337718001618,0.0,7.143337718001618,0.0,5.800000000000001,0.0,6.471695487274585,4.808184795900596
14.5,6.5,5.0,1,1.0,1,22.128640151181635,0.0,7.628640151181635,0.0,5.800000000000001,0.0,6.491598124090315,4.808239680280772
15.0,6.5,5.0,1,1.0,1,22.283391163327572,0.0,7.283391163327572,0.0,5.9,0.0,6.472890597699932,4.8082262768502515
15.5,6.5,5.0,1,1.0,1,23.128691992316476,0.0,7.628691992316476,0.0,5.800000000000001,0.0,6.471510951209641,4.807668487478993
16.0,6.5,5.0,1,1.0,1,23.199332652450906,0.0,7.199332652450906,0.0,5.8500000000000005,0.0,6.474047160087123,4.808199119071595
16.5,6.5,5.0,1,1.0,1,24.209689259694937,0.0,7.709689259694937,0.0,5.8500000000000005,0.0,6.490510747194862,4.808089930014443
17.0,6.5,5.0,1,1.0,1,24.10697378787739,0.0,7.10697378787739,0.0,5.800000000000001,0.0,6.4731627151803535,4.8081733581554245
17.5,6.5,5.0,1,1.0,1,25.124224379966638,0.0,7.624224379966638,0.0,5.800000000000001,0.0,6.49159282808085,4.807764270100785
18.0,6.5,5.0,1,1.0,1,25.146802093953767,0.0,7.146802093953767,0.0,5.800000000000001,0.0,6.471306168599202,4.8078720329768645
18.5,6.5,5.0,1,1.0,1,26.028217359967165,0.0,7.528217359967165,0.0,5.75,0.0,6.489914482877182,4.807463308379065
19.0,6.5,5.0,1,1.0,1,26.210717712458262,0.0,7.210717712458262,0.0,5.8500000000000005,0.0,6.490353015774417,4.808358386394179
19.5,6.5,5.0,1,1.0,1,27.12371516556236,0.0,7.623715165562359,0.0,5.800000000000001,0.0,6.491694858325279,4.807869188391158
20.0,6.5,5.0,1,1.0,1,27.102963645196986,0.0,7.102963645196986,0.0,5.800000000000001,0.0,6.472762648835114,4.8080247469875355
20.5,6.5,5.0,1,1.0,1,28.199466771960346,0.0,7.699466771960346,0.0,5.8500000000000005,0.0,6.490271014085446,4.807589231732974
21.0,6.5,5.0,1,1.0,1,28.124845278750783,0.0,7.124845278750783,0.0,5.800000000000001,0.0,6.4915966282607975,4.807803850352071
21.5,6.5,5.0,1,1.0,1,29.10231070732224,0.0,7.602310707322239,0.0,5.800000000000001,0.0,6.473285262348644,4.808185749797994
22.0,6.5,5.0,1,1.0,1,29.12074686437085,0.0,7.120746864370851,0.0,5.800000000000001,0.0,6.491748760580696,4.807962127466346
22.5,6.5,5.0,1,1.0,1,30.122907467810137,0.0,7.622907467810137,0.0,5.800000000000001,0.0,6.491356791545248,4.80781051592883
23.0,6.5,5.0,1,1.0,1,30.128502841076134,0.0,7.128502841076134,0.0,5.800000000000001,0.0,6.472338264063883,4.80818153353421
23.5,6.5,5.0,1,1.0,1,31.211344396887938,0.0,7.711344396887938,0.0,5.8500000000000005,0.0,6.489810397427476,4.807967878125563
24.0,6.5,5.0,1,1.0,1,31.124977058963125,0.0,7.124977058963125,0.0,5.800000000000001,0.0,6.491212790746213,4.8076545889560975
24.5,6.5,5.0,1,1.0,1,32.166496893031244,0.0,7.666496893031244,0.0,5.800000000000001,0.0,6.471815173262602,4.808151515876596
25.0,6.5,5.0,1,1.0,1,32.20918316373997,0.0,7.209183163739972,0.0,5.8500000000000005,0.0,6.4898261352244555,4.808358386165277
25.5,6.5,5.0,1,1.0,1,33.1293941042769,0.0,7.629394104276898,0.0,5.800000000000001,0.0,6.471617345613838,4.807812902737026
26.0,6.5,5.0,1,1.0,1,33.24318311470656,0.0,7.243183114706561,0.0,5.8500000000000005,0.0,6.473527495642301,4.8081144770467725
26.5,6.5,5.0,1,1.0,1,34.201207959521376,0.0,7.701207959521376,0.0,5.8500000000000005,0.0,6.489824230156127,4.808358863039203
27.0,6.5,5.0,1,1.0,1,34.117216897080446,0.0,7.117216897080446,0.0,5.800000000000001,0.0,6.471908222357042,4.807676525203313
27.5,6.5,5.0,1,1.0,1,35.18634950731544,0.0,7.686349507315441,0.0,5.800000000000001,0.0,6.473169390973599,4.808185272365823
28.0,6.5,5.0,1,1.0,1,35.18065550181695,0.0,7.1806555018169504,0.0,5.8500000000000005,0.0,6.474046396259857,4.808358386199589
28.5,6.5,5.0,1,1.0,1,36.09273871451529,0.0,7.592738714515292,0.0,5.800000000000001,0.0,6.472501419172484,4.807853459107592
29.0,6.5,5.0,1,1.0,1,36.12035114871932,0.0,7.1203511487193225,0.0,5.75,0.0,6.489744251917754,4.80792667399908
29.5,6.5,5.0,1,1.0,1,37.19120192514545,0.0,7.6912019251454495,0.0,5.8500000000000005,0.0,6.4895576752691975,4.808116143566928
30.0,6.5,5.0,1,1.0,1,37.08894534242139,0.0,7.08894534242139,0.0,5.800000000000001,0.0,6.471656927666748,4.807798111138948
30.5,6.5,5.0,1,1.0,1,38.10310851327622,0.0,7.603108513276219,0.0,5.75,0.0,6.473714892720006,4.8078928913538785
31.0,6.5,5.0,1,1.0,1,38.19467759707095,0.0,7.19467759707095,0.0,5.8500000000000005,0.0,6.489282059139584,4.808346456041253
31.5,6.5,5.0,1,1.0,1,39.135934501540106,0.0,7.635934501540106,0.0,5.8500000000000005,0.0,6.490000186628115,4.807675066237793
