repeat_idx,case_idx,initial_gap_m,lead_target_speed_mps,ego_target_speed_mps,final_gap_m,delta_gap_m,final_lead_speed_mps,final_ego_speed_mps,settled,collision,settle_time_s,ticks_executed,spawn_ok,error
0,815,23.0,6.0,5.0,27.91575097002206,4.91575097002206,5.93082311647957,4.808358386050837,1,0,5.8500000000000005,117,1,
0,816,23.5,6.0,5.0,28.860336238533037,5.360336238533037,5.930783070827699,4.807804772767605,1,0,5.800000000000001,116,1,
0,817,24.0,6.0,5.0,28.87341376069228,4.87341376069228,5.912135141544133,4.80781471301664,1,0,5.800000000000001,116,1,
0,818,24.5,6.0,5.0,29.862814739229478,5.362814739229478,5.9122781435532294,4.808021761801844,1,0,5.800000000000001,116,1,
0,819,25.0,6.0,5.0,29.866840639794724,4.866840639794724,5.911997769377699,4.807813856313365,1,0,5.800000000000001,116,1,
0,820,25.5,6.0,5.0,30.913823565427528,5.413823565427528,5.91194011502738,4.808118045639065,1,0,5.800000000000001,116,1,
0,821,26.0,6.0,5.0,30.90414303002342,4.90414303002342,5.931098720399664,4.808358386577365,1,0,5.8500000000000005,117,1,
0,822,26.5,6.0,5.0,31.89912529723817,5.399125297238172,5.930702939392952,4.808362678854859,1,0,5.8500000000000005,117,1,
0,823,27.0,6.0,5.0,31.910013705173967,4.9100137051739665,5.913433092690838,4.808185749797994,1,0,5.800000000000001,116,1,
0,824,27.5,6.0,5.0,32.89311014576689,5.39311014576689,5.931158324195268,4.807910628136996,1,0,5.8500000000000005,117,1,
0,825,28.0,6.0,5.0,32.83636948363126,4.836369483631259,5.91194911707971,4.807808136962673,1,0,5.800000000000001,116,1,
0,826,28.5,6.0,5.0,33.876148670804305,5.376148670804305,5.930329818442799,4.807928103332058,1,0,5.75,115,1,
0,827,29.0,6.0,5.0,33.89596855058429,4.895968550584293,5.931005257152715,4.808360770397593,1,0,5.8500000000000005,117,1,
0,828,29.5,6.0,5.0,34.81379550357978,5.313795503579783,5.912230454332439,4.807810535929731,1,0,5.800000000000001,116,1,
0,829,30.0,6.0,5.0,34.87571889563603,4.875718895636027,5.930033225867971,4.807892112544536,1,0,5.75,115,1,
0,830,30.5,6.0,5.0,35.89129418771885,5.391294187718849,5.930878894011405,4.808358386211036,1,0,5.8500000000000005,117,1,
0,831,31.0,6.0,5.0,35.062679816786996,4.062679816786996,5.904656259935897,4.807482450066623,1,0,5.0,100,1,
0,832,31.5,6.0,5.0,36.92994895437481,5.429948954374808,5.912239092050589,4.808350538151284,1,0,5.800000000000001,116,1,
0,833,32.0,6.0,5.0,36.88772744120864,4.887727441208639,5.9310476961419045,4.808360769699449,1,0,5.8500000000000005,117,1,
0,834,8.0,6.25,5.0,14.0041505453622,6.004150545362201,6.192574003737556,4.807813856370626,1,0,5.800000000000001,116,1,
0,835,8.5,6.25,5.0,15.005896411404347,6.505896411404347,6.191971343359343,4.807899080379525,1,0,5.800000000000001,116,1,
0,836,9.0,6.25,5.0,15.06619936671218,6.06619936671218,6.210818438730837,4.808358386211044,1,0,5.8500000000000005,117,1,
0,837,9.5,6.25,5.0,16.004121979555098,6.504121979555098,6.192570141225702,4.807807646454227,1,0,5.800000000000001,116,1,
0,838,10.0,6.25,5.0,16.00249916563175,6.00249916563175,6.210923238107917,4.808185749797994,1,0,5.800000000000001,116,1,
0,839,10.5,6.25,5.0,17.019025875781626,6.519025875781626,6.209560367587865,4.808232546829266,1,0,5.800000000000001,116,1,
0,840,11.0,6.25,5.0,16.036172543183685,5.036172543183685,6.188177100773067,4.8074834041808465,1,0,5.0,100,1,
0,841,11.5,6.25,5.0,18.002481433569614,6.5024814335696135,6.210953755286614,4.808184319435283,1,0,5.800000000000001,116,1,
0,842,12.0,6.25,5.0,18.003581453482596,6.003581453482596,6.210962554847852,4.808169555748916,1,0,5.800000000000001,116,1,
0,843,12.5,6.25,5.0,19.008945502224055,6.508945502224055,6.191695212356579,4.807814334217625,1,0,5.800000000000001,116,1,
0,844,13.0,6.25,5.0,19.002451520479667,6.002451520479667,6.210955185739309,4.8081843173940095,1,0,5.800000000000001,116,1,
0,845,13.5,6.25,5.0,20.064781449733502,6.564781449733502,6.193263256059155,4.808357432405928,1,0,5.8500000000000005,117,1,
0,846,14.0,6.25,5.0,20.006229395808038,6.006229395808038,6.192036577193173,4.807812902576761,1,0,5.800000000000001,116,1,
0,847,14.5,6.25,5.0,21.000917139148985,6.500917139148985,6.192665618037878,4.808181946557339,1,0,5.800000000000001,116,1,
0,848,15.0,6.25,5.0,21.060570428269997,6.0605704282699975,6.193254463363568,4.807905391967219,1,0,5.8500000000000005,117,1,
0,849,15.5,6.25,5.0,22.068383860421154,6.568383860421154,6.2110184235246155,4.808445649941267,1,0,5.8500000000000005,117,1,
0,850,16.0,6.25,5.0,21.99896068441714,5.998960684417138,6.191864531221551,4.808153105036042,1,0,5.800000000000001,116,1,
0,851,16.5,6.25,5.0,23.00332281895563,6.503322818955631,6.210969867919431,4.80814380671947,1,0,5.800000000000001,116,1,
0,852,17.0,6.25,5.0,23.003631643524148,6.003631643524148,6.1926630614571305,4.8078691760606596,1,0,5.800000000000001,116,1,
0,853,17.5,6.25,5.0,23.97653926770796,6.47653926770796,6.19216636949625,4.807795411310633,1,0,5.800000000000001,116,1,
0,854,18.0,6.25,5.0,24.002850416455704,6.002850416455704,6.210962857821201,4.807977838759471,1,0,5.800000000000001,116,1,
0,855,18.5,6.25,5.0,25.006208097025326,6.5062080970253255,6.191983200153976,4.807813379977318,1,0,5.800000000000001,116,1,
0,856,19.0,6.25,5.0,24.974390458167438,5.974390458167438,6.1923132350184416,4.80823877292277,1,0,5.800000000000001,116,1,
0,857,19.5,6.25,5.0,26.001096015147166,6.501096015147166,6.21096933917385,4.807851496684091,1,0,5.800000000000001,116,1,
0,858,20.0,6.25,5.0,26.002348399015595,6.002348399015595,6.210951793165451,4.807813856370441,1,0,5.800000000000001,116,1,
0,859,20.5,6.25,5.0,26.97634285178771,6.4763428517877095,6.192745249544926,4.808384750599083,1,0,5.800000000000001,116,1,
0,860,21.0,6.25,5.0,27.00275088220628,6.0027508822062785,6.1924558354860615,4.808271627217419,1,0,5.800000000000001,116,1,
0,861,21.5,6.25,5.0,28.00216317102459,6.502163171024591,6.2110651691285295,4.807813856714019,1,0,5.800000000000001,116,1,
0,862,22.0,6.25,5.0,27.97273028974152,5.97273028974152,6.193135779533251,4.808156208091514,1,0,5.800000000000001,116,1,
0,863,22.5,6.25,5.0,29.06989872030735,6.56989872030735,6.210193962096041,4.8083593399246745,1,0,5.8500000000000005,117,1,
0,864,23.0,6.25,5.0,29.075534110530143,6.075534110530143,6.191854046943463,4.807855791216577,1,0,5.8500000000000005,117,1,
0,865,23.5,6.25,5.0,30.012176848199502,6.512176848199502,6.191999952897141,4.80766944180644,1,0,5.800000000000001,116,1,
0,866,24.0,6.25,5.0,30.067162258744823,6.067162258744823,6.210453365953961,4.808363632728733,1,0,5.8500000000000005,117,1,
0,867,24.5,6.25,5.0,31.001523049152162,6.501523049152162,6.19243293186701,4.8076803394851035,1,0,5.800000000000001,116,1,
0,868,25.0,6.25,5.0,30.971937600303264,5.971937600303264,6.209671539416041,4.807663199555124,1,0,5.75,115,1,
0,869,25.5,6.25,5.0,32.0564267181674,6.556426718167401,6.2107208777292735,4.808363154515472,1,0,5.8500000000000005,117,1,
0,870,26.0,6.25,5.0,31.99228692608426,5.992286926084262,6.191948935220071,4.807490078801914,1,0,5.800000000000001,116,1,
0,871,26.5,6.25,5.0,33.12073217583752,6.620732175837517,6.211260360998765,4.80843459431454,1,0,5.8500000000000005,117,1,
0,872,27.0,6.25,5.0,33.05525664768401,6.055256647684011,6.210436201397006,4.8083598178745515,1,0,5.8500000000000005,117,1,
0,873,27.5,6.25,5.0,34.031328476837004,6.531328476837004,6.210399007638623,4.807714645424155,1,0,5.8500000000000005,117,1,
0,874,28.0,6.25,5.0,33.99586067961759,5.995860679617593,6.210589451073788,4.807892109633725,1,0,5.75,115,1,
0,875,28.5,6.25,5.0,35.04887665142539,6.548876651425388,6.210533001514137,4.808358386417073,1,0,5.8500000000000005,117,1,
0,876,29.0,6.25,5.0,34.95784351831804,5.957843518318043,6.192702826623936,4.807767123949034,1,0,5.800000000000001,116,1,
0,877,29.5,6.25,5.0,36.00098990213787,6.500989902137867,6.210091156355674,4.8079266736872865,1,0,5.75,115,1,
0,878,30.0,6.25,5.0,36.0423973524797,6.042397352479703,6.210509159383545,4.808358386531599,1,0,5.8500000000000005,117,1,
0,879,30.5,6.25,5.0,37.0085476946679,6.508547694667897,6.210128638073223,4.8080937357341185,1,0,5.8500000000000005,117,1,
0,880,31.0,6.25,5.0,37.07380601247561,6.0738060124756075,6.2095046465854775,4.808184797834301,1,0,5.800000000000001,116,1,
0,881,31.5,6.25,5.0,38.039168855617184,6.539168855617184,6.210749488802612,4.808345988553167,1,0,5.8500000000000005,117,1,
0,882,32.0,6.25,5.0,37.93900859333267,5.939008593332673,6.209452471514301,4.807810041527679,1,0,5.800000000000001,116,1,
0,883,8.0,6.5,5.0,15.138767508123625,7.138767508123625,6.472156591279551,4.808183366182392,1,0,5.800000000000001,116,1,
0,884,8.5,6.5,5.0,16.21090104266027,7.7109010426602715,6.490330496514767,4.8083526588705405,1,0,5.8500000000000005,117,1,
0,885,9.0,6.5,5.0,16.209490215715213,7.209490215715213,6.490332769400432,4.8081199916866035,1,0,5.8500000000000005,117,1,
0,886,9.5,6.5,5.0,17.126298412347133,7.626298412347133,6.491375990154888,4.80818431965021,1,0,5.800000000000001,116,1,
0,887,10.0,6.5,5.0,17.21734279394931,7.21734279394931,6.472433581431379,4.8083583879280125,1,0,5.8500000000000005,117,1,
0,888,10.5,6.5,5.0,18.135517589299294,7.635517589299294,6.472597742685169,4.807855816515188,1,0,5.800000000000001,116,1,
0,889,11.0,6.5,5.0,18.047420960246164,7.047420960246164,6.473662918710784,4.8076823202892545,1,0,5.75,115,1,
0,890,11.5,6.5,5.0,19.200017323981843,7.700017323981843,6.474064688482237,4.808266356179704,1,0,5.8500000000000005,117,1,
0,891,12.0,6.5,5.0,19.124633674308726,7.1246336743087255,6.4916221712783875,4.807813382038174,1,0,5.800000000000001,116,1,
0,892,12.5,6.5,5.0,20.12268445038301,7.622684450383009,6.491440362536292,4.807844247618417,1,0,5.800000000000001,116,1,
0,893,13.0,6.5,5.0,20.128388517479227,7.128388517479227,6.4916386981444925,4.808228226514081,1,0,5.800000000000001,116,1,
0,894,13.5,6.5,5.0,21.126924040758936,7.6269240407589365,6.472989676137881,4.807771417439994,1,0,5.800000000000001,116,1,
0,895,14.0,6.5,5.0,21.143337718001618,7.143337718001618,6.471695487274585,4.808184795900596,1,0,5.800000000000001,116,1,
0,896,14.5,6.5,5.0,22.128640151181635,7.628640151181635,6.491598124090315,4.808239680280772,1,0,5.800000000000001,116,1,
0,897,15.0,6.5,5.0,22.283391163327572,7.283391163327572,6.472890597699932,4.8082262768502515,1,0,5.9,118,1,
0,898,15.5,6.5,5.0,23.128691992316476,7.628691992316476,6.471510951209641,4.807668487478993,1,0,5.800000000000001,116,1,
0,899,16.0,6.5,5.0,23.199332652450906,7.199332652450906,6.474047160087123,4.808199119071595,1,0,5.8500000000000005,117,1,
0,900,16.5,6.5,5.0,24.209689259694937,7.709689259694937,6.490510747194862,4.808089930014443,1,0,5.8500000000000005,117,1,
0,901,17.0,6.5,5.0,24.10697378787739,7.10697378787739,6.4731627151803535,4.8081733581554245,1,0,5.800000000000001,116,1,
0,902,17.5,6.5,5.0,25.124224379966638,7.624224379966638,6.49159282808085,4.807764270100785,1,0,5.800000000000001,116,1,
0,903,18.0,6.5,5.0,25.146802093953767,7.146802093953767,6.471306168599202,4.8078720329768645,1,0,5.800000000000001,116,1,
0,904,18.5,6.5,5.0,26.028217359967165,7.528217359967165,6.489914482877182,4.807463308379065,1,0,5.75,115,1,
0,905,19.0,6.5,5.0,26.210717712458262,7.210717712458262,6.490353015774417,4.808358386394179,1,0,5.8500000000000005,117,1,
0,906,19.5,6.5,5.0,27.12371516556236,7.623715165562359,6.491694858325279,4.807869188391158,1,0,5.800000000000001,116,1,
0,907,20.0,6.5,5.0,27.102963645196986,7.102963645196986,6.472762648835114,4.8080247469875355,1,0,5.800000000000001,116,1,
0,908,20.5,6.5,5.0,28.199466771960346,7.699466771960346,6.490271014085446,4.807589231732974,1,0,5.8500000000000005,117,1,
0,909,21.0,6.5,5.0,28.124845278750783,7.124845278750783,6.4915966282607975,4.807803850352071,1,0,5.800000000000001,116,1,
0,910,21.5,6.5,5.0,29.10231070732224,7.602310707322239,6.473285262348644,4.808185749797994,1,0,5.800000000000001,116,1,
0,911,22.0,6.5,5.0,29.12074686437085,7.120746864370851,6.491748760580696,4.807962127466346,1,0,5.800000000000001,116,1,
0,912,22.5,6.5,5.0,30.122907467810137,7.622907467810137,6.491356791545248,4.80781051592883,1,0,5.800000000000001,116,1,
0,913,23.0,6.5,5.0,30.128502841076134,7.128502841076134,6.472338264063883,4.80818153353421,1,0,5.800000000000001,116,1,
0,914,23.5,6.5,5.0,31.211344396887938,7.711344396887938,6.489810397427476,4.807967878125563,1,0,5.8500000000000005,117,1,
0,915,24.0,6.5,5.0,31.124977058963125,7.124977058963125,6.491212790746213,4.8076545889560975,1,0,5.800000000000001,116,1,
0,916,24.5,6.5,5.0,32.166496893031244,7.666496893031244,6.471815173262602,4.808151515876596,1,0,5.800000000000001,116,1,
0,917,25.0,6.5,5.0,32.20918316373997,7.209183163739972,6.4898261352244555,4.808358386165277,1,0,5.8500000000000005,117,1,
0,918,25.5,6.5,5.0,33.1293941042769,7.629394104276898,6.471617345613838,4.807812902737026,1,0,5.800000000000001,116,1,
0,919,26.0,6.5,5.0,33.24318311470656,7.243183114706561,6.473527495642301,4.8081144770467725,1,0,5.8500000000000005,117,1,
0,920,26.5,6.5,5.0,34.201207959521376,7.701207959521376,6.489824230156127,4.808358863039203,1,0,5.8500000000000005,117,1,
0,921,27.0,6.5,5.0,34.117216897080446,7.117216897080446,6.471908222357042,4.807676525203313,1,0,5.800000000000001,116,1,
0,922,27.5,6.5,5.0,35.18634950731544,7.686349507315441,6.473169390973599,4.808185272365823,1,0,5.800000000000001,116,1,
0,923,28.0,6.5,5.0,35.18065550181695,7.1806555018169504,6.474046396259857,4.808358386199589,1,0,5.8500000000000005,117,1,
0,924,28.5,6.5,5.0,36.09273871451529,7.592738714515292,6.472501419172484,4.807853459107592,1,0,5.800000000000001,116,1,
0,925,29.0,6.5,5.0,36.12035114871932,7.1203511487193225,6.489744251917754,4.80792667399908,1,0,5.75,115,1,
0,926,29.5,6.5,5.0,37.19120192514545,7.6912019251454495,6.4895576752691975,4.808116143566928,1,0,5.8500000000000005,117,1,
0,927,30.0,6.5,5.0,37.08894534242139,7.08894534242139,6.471656927666748,4.807798111138948,1,0,5.800000000000001,116,1,
0,928,30.5,6.5,5.0,38.10310851327622,7.603108513276219,6.473714892720006,4.8078928913538785,1,0,5.75,115,1,
0,929,31.0,6.5,5.0,38.19467759707095,7.19467759707095,6.489282059139584,4.808346456041253,1,0,5.8500000000000005,117,1,
0,930,31.5,6.5,5.0,39.135934501540106,7.635934501540106,6.490000186628115,4.807675066237793,1,0,5.8500000000000005,117,1,
0,931,32.0,6.5,5.0,39.179493990344845,7.179493990344845,6.491447514370709,4.807985515022899,1,0,5.800000000000001,116,1,
0,932,8.0,6.75,5.0,16.305149722687027,8.305149722687027,6.77334469657716,4.808123301929845,1,0,5.8500000000000005,117,1,
0,933,8.5,6.75,5.0,17.301461315439383,8.801461315439383,6.774673305637913,4.808364109098996,1,0,5.8500000000000005,117,1,
0,934,9.0,6.75,5.0,17.21835822805867,8.21835822805867,6.7562218615210075,4.808179148629792,1,0,5.800000000000001,116,1,
0,935,9.5,6.75,5.0,18.297375699608796,8.797375699608796,6.757764387510269,4.808355998705287,1,0,5.8500000000000005,117,1,
0,936,10.0,6.75,5.0,18.298970584715082,8.298970584715082,6.7746789737169415,4.8080970733939,1,0,5.8500000000000005,117,1,
0,937,10.5,6.75,5.0,19.215424500793663,8.715424500793663,6.774093241431253,4.808183040708648,1,0,5.800000000000001,116,1,
0,938,11.0,6.75,5.0,19.290342800884865,8.290342800884865,6.757903387185006,4.808116152563789,1,0,5.8500000000000005,117,1,
0,939,11.5,6.75,5.0,20.30355706395959,8.803557063959591,6.75712520892217,4.808116624595826,1,0,5.8500000000000005,117,1,
0,940,12.0,6.75,5.0,20.123988700223236,8.123988700223236,6.756951897401179,4.807892106930677,1,0,5.75,115,1,
0,941,12.5,6.75,5.0,21.302681929354687,8.802681929354687,6.757111797592592,4.808355984489376,1,0,5.8500000000000005,117,1,
0,942,13.0,6.75,5.0,21.217062019813746,8.217062019813746,6.7561574227047485,4.807807186626434,1,0,5.800000000000001,116,1,
0,943,13.5,6.75,5.0,22.305355599150857,8.805355599150857,6.773562520652796,4.808062319357707,1,0,5.8500000000000005,117,1,
0,944,14.0,6.75,5.0,22.303066022280102,8.303066022280102,6.757060394858185,4.80835743271502,1,0,5.8500000000000005,117,1,
0,945,14.5,6.75,5.0,23.20296976011459,8.702969760114591,6.7575977204065,4.80767557128378,1,0,5.800000000000001,116,1,
0,946,15.0,6.75,5.0,23.197837506546023,8.197837506546023,6.757925121566723,4.807823992326711,1,0,5.800000000000001,116,1,
0,947,15.5,6.75,5.0,24.303050962353872,8.803050962353872,6.757059780669768,4.808358862867496,1,0,5.8500000000000005,117,1,
0,948,16.0,6.75,5.0,24.209769445650128,8.209769445650128,6.774648036070406,4.807724692059111,1,0,5.800000000000001,116,1,
0,949,16.5,6.75,5.0,25.199539644303126,8.699539644303126,6.756023971738527,4.808184796437771,1,0,5.800000000000001,116,1,
0,950,17.0,6.75,5.0,25.3030222226638,8.303022222663799,6.757058335811428,4.808352196442176,1,0,5.8500000000000005,117,1,
0,951,17.5,6.75,5.0,26.221416637435965,8.721416637435965,6.755954921650965,4.807816716492281,1,0,5.800000000000001,116,1,
0,952,18.0,6.75,5.0,26.18543419841469,8.18543419841469,6.756640045237612,4.8082482941693785,1,0,5.800000000000001,116,1,
0,953,18.5,6.75,5.0,27.298240781901946,8.798240781901946,6.7746887558757765,4.808367927009377,1,0,5.8500000000000005,117,1,
0,954,19.0,6.75,5.0,27.215334288154196,8.215334288154196,6.756314462475212,4.807813856611025,1,0,5.800000000000001,116,1,
0,955,19.5,6.75,5.0,28.263441468900595,8.763441468900595,6.774838536987992,4.807918250850796,1,0,5.8500000000000005,117,1,
0,956,20.0,6.75,5.0,26.889396487009343,6.889396487009343,6.758543994090768,4.808051343556747,1,0,5.050000000000001,101,1,
0,957,20.5,6.75,5.0,29.303128519435006,8.803128519435006,6.757068887901646,4.808030315563547,1,0,5.8500000000000005,117,1,
0,958,21.0,6.75,5.0,29.177678368894867,8.177678368894867,6.757629005724021,4.8081852733327,1,0,5.800000000000001,116,1,
0,959,21.5,6.75,5.0,30.29798903932422,8.797989039324221,6.757322124783763,4.808361247420414,1,0,5.8500000000000005,117,1,
0,960,22.0,6.75,5.0,30.388244724611596,8.388244724611596,6.774904804829146,4.80826829096586,1,0,5.9,118,1,
0,961,22.5,6.75,5.0,31.202306728782382,8.702306728782382,6.757140724745079,4.808184798586314,1,0,5.800000000000001,116,1,
0,962,23.0,6.75,5.0,31.393708200170785,8.393708200170785,6.75608185906326,4.808169106085234,1,0,5.9,118,1,
0,963,23.5,6.75,5.0,32.2150625566565,8.715062556656498,6.773964003369697,4.807812426183618,1,0,5.800000000000001,116,1,
0,964,24.0,6.75,5.0,32.226303643430775,8.226303643430775,6.756314365906221,4.808186705092035,1,0,5.800000000000001,116,1,
0,965,24.5,6.75,5.0,33.29774257764683,8.79774257764683,6.7740345868328795,4.808358386943617,1,0,5.8500000000000005,117,1,
0,966,25.0,6.75,5.0,33.21661403439297,8.216614034392968,6.756179611985659,4.807813858041967,1,0,5.800000000000001,116,1,
0,967,25.5,6.75,5.0,34.249203000365064,8.749203000365064,6.775010198559934,4.808184797189735,1,0,5.800000000000001,116,1,
0,968,26.0,6.75,5.0,34.29092343447679,8.290923434476788,6.774310681063325,4.8083583864972725,1,0,5.8500000000000005,117,1,
0,969,26.5,6.75,5.0,35.19250222980505,8.69250222980505,6.756689841037236,4.807811471794748,1,0,5.800000000000001,116,1,
0,970,27.0,6.75,5.0,35.25600719161644,8.25600719161644,6.758215038594608,4.807804646093746,1,0,5.800000000000001,116,1,
0,971,27.5,6.75,5.0,36.27418707000232,8.77418707000232,6.758143265551455,4.808359339695721,1,0,5.8500000000000005,117,1,
0,972,28.0,6.75,5.0,36.17953865712726,8.17953865712726,6.756874381048375,4.80781147264192,1,0,5.800000000000001,116,1,
0,973,28.5,6.75,5.0,37.269253175222,8.769253175221998,6.756947605266989,4.808185272473267,1,0,5.800000000000001,116,1,
0,974,29.0,6.75,5.0,37.284565858361624,8.284565858361624,6.774008840320607,4.808251573281973,1,0,5.8500000000000005,117,1,
0,975,29.5,6.75,5.0,38.161950253438825,8.661950253438825,6.756316950168876,4.807594029193716,1,0,5.800000000000001,116,1,
0,976,30.0,6.75,5.0,38.266407600439315,8.266407600439315,6.757174103353252,4.808184797834301,1,0,5.800000000000001,116,1,
0,977,30.5,6.75,5.0,39.283879894993596,8.783879894993596,6.773401816902438,4.808357909256973,1,0,5.8500000000000005,117,1,
0,978,31.0,6.75,5.0,39.24459871880679,8.244598718806792,6.7733503170023965,4.808136210518167,1,0,5.8500000000000005,117,1,
0,979,31.5,6.75,5.0,40.170680551674835,8.670680551674835,6.758184521040748,4.807983406990068,1,0,5.75,115,1,
0,980,32.0,6.75,5.0,40.27301776221193,8.273017762211929,6.77442846360392,4.808357909211189,1,0,5.8500000000000005,117,1,
0,981,8.0,7.0,5.0,17.285707913979103,9.285707913979103,7.041884801501745,4.807818625212983,1,0,5.800000000000001,116,1,
0,982,8.5,7.0,5.0,18.40181325410671,9.90181325410671,7.057203884565776,4.808436977681449,1,0,5.8500000000000005,117,1,
0,983,9.0,7.0,5.0,18.39031089908763,9.39031089908763,7.058555100324106,4.808358863611585,1,0,5.8500000000000005,117,1,
0,984,9.5,7.0,5.0,19.28631360340417,9.786313603404171,7.041887462292401,4.808165260392287,1,0,5.800000000000001,116,1,
0,985,10.0,7.0,5.0,19.277798786407224,9.277798786407224,7.059253330232134,4.807579838757662,1,0,5.800000000000001,116,1,
0,986,10.5,7.0,5.0,20.389857710235137,9.889857710235137,7.041547369040249,4.808358385970673,1,0,5.8500000000000005,117,1,
0,987,11.0,7.0,5.0,20.39092963933939,9.39092963933939,7.058576633564589,4.808098029717194,1,0,5.8500000000000005,117,1,
0,988,11.5,7.0,5.0,21.282575843410996,9.782575843410996,7.059338206387848,4.808175713331193,1,0,5.800000000000001,116,1,
0,989,12.0,7.0,5.0,21.280703806114563,9.280703806114563,7.042308238311608,4.808217240762108,1,0,5.800000000000001,116,1,
0,990,12.5,7.0,5.0,22.29547166849965,9.795471668499651,7.04049138394867,4.807813379977318,1,0,5.800000000000001,116,1,
0,991,13.0,7.0,5.0,22.282549718779396,9.282549718779396,7.0593424976879655,4.8081852724733185,1,0,5.800000000000001,116,1,
0,992,13.5,7.0,5.0,23.385350346489233,9.885350346489233,7.042348155280039,4.808358385924991,1,0,5.8500000000000005,117,1,
0,993,14.0,7.0,5.0,23.29404305626084,9.29404305626084,7.040667025236534,4.807812425599816,1,0,5.800000000000001,116,1,
0,994,14.5,7.0,5.0,24.273524814434666,9.773524814434666,7.042405717151875,4.807669441483903,1,0,5.800000000000001,116,1,
0,995,15.0,7.0,5.0,24.385337252039527,9.385337252039527,7.0423481060399435,4.808357008055845,1,0,5.8500000000000005,117,1,
0,996,15.5,7.0,5.0,25.279224669463666,9.779224669463666,7.059740509546246,4.807818147732354,1,0,5.800000000000001,116,1,
0,997,16.0,7.0,5.0,25.28696723354408,9.286967233544079,7.040506951436838,4.80818574990544,1,0,5.800000000000001,116,1,
0,998,16.5,7.0,5.0,26.385307778552026,9.885307778552026,7.042348700951941,4.808357911363148,1,0,5.8500000000000005,117,1,
0,999,17.0,7.0,5.0,26.283219165515206,9.283219165515206,7.042128290869329,4.807812426527129,1,0,5.800000000000001,116,1,
0,1000,17.5,7.0,5.0,27.264455864651502,9.764455864651502,7.040979496999667,4.808184318575761,1,0,5.800000000000001,116,1,
0,1001,18.0,7.0,5.0,27.385259916880848,9.385259916880848,7.042355907349776,4.808358386268271,1,0,5.8500000000000005,117,1,
0,1002,18.5,7.0,5.0,28.29387916638207,9.79387916638207,7.040630645195182,4.807807646900691,1,0,5.800000000000001,116,1,
0,1003,19.0,7.0,5.0,28.255826594668775,9.255826594668775,7.041696660245969,4.808158114704685,1,0,5.800000000000001,116,1,
0,1004,19.5,7.0,5.0,29.38529471533444,9.885294715334439,7.042354062849895,4.8083607708669165,1,0,5.8500000000000005,117,1,
0,1005,20.0,7.0,5.0,29.38369849455855,9.383698494558551,7.042512336276219,4.808156679522931,1,0,5.8500000000000005,117,1,
0,1006,20.5,7.0,5.0,30.25541916647841,9.755419166478411,7.042044274844369,4.808184796437718,1,0,5.800000000000001,116,1,
0,1007,21.0,7.0,5.0,30.3815421437395,9.381542143739502,7.05852435658891,4.8079115818276845,1,0,5.8500000000000005,117,1,
0,1008,21.5,7.0,5.0,31.275709489056702,9.775709489056702,7.060127496296277,4.807753774237628,1,0,5.800000000000001,116,1,
0,1009,22.0,7.0,5.0,31.252299805002963,9.252299805002963,7.0426803756727745,4.808184797726932,1,0,5.800000000000001,116,1,
0,1010,22.5,7.0,5.0,30.659695839303232,8.159695839303232,7.045089604097395,4.808437543393428,1,0,5.0,100,1,
0,1011,23.0,7.0,5.0,32.28610263795886,9.286102637958862,7.058755628411223,4.807849619294818,1,0,5.800000000000001,116,1,
0,1012,23.5,7.0,5.0,33.304875619189154,9.804875619189154,7.040627114307428,4.808184795363331,1,0,5.800000000000001,116,1,
0,1013,24.0,7.0,5.0,33.493640461552175,9.493640461552175,7.0406808502386795,4.80809132878212,1,0,5.9,118,1,
0,1014,24.5,7.0,5.0,34.283107695544544,9.783107695544544,7.041909198695924,4.807827226346229,1,0,5.800000000000001,116,1,
0,1015,25.0,7.0,5.0,34.3174886709306,9.3174886709306,7.040967099330082,4.808031896437032,1,0,5.800000000000001,116,1,
0,1016,25.5,7.0,5.0,35.484998256290154,9.984998256290154,7.040924043074206,4.808291655133171,1,0,5.9,118,1,
0,1017,26.0,7.0,5.0,35.281850802600545,9.281850802600545,7.040635072545878,4.807734224855593,1,0,5.800000000000001,116,1,
0,1018,26.5,7.0,5.0,36.33641199838129,9.836411998381287,7.0426860972537755,4.808185272043479,1,0,5.800000000000001,116,1,
0,1019,27.0,7.0,5.0,36.372928329936556,9.372928329936556,7.058835281263541,4.808356480363575,1,0,5.8500000000000005,117,1,
0,1020,27.5,7.0,5.0,37.253723582589515,9.753723582589515,7.041254495849288,4.807716560841102,1,0,5.800000000000001,116,1,
0,1021,28.0,7.0,5.0,37.335577228265095,9.335577228265095,7.042648904417445,4.808179075738738,1,0,5.800000000000001,116,1,
0,1022,28.5,7.0,5.0,38.376979980137826,9.876979980137826,7.057817694742588,4.808359819763199,1,0,5.8500000000000005,117,1,
0,1023,29.0,7.0,5.0,38.244570638137006,9.244570638137006,7.041615944700476,4.807719918007793,1,0,5.800000000000001,116,1,
0,1024,29.5,7.0,5.0,39.344294615590954,9.844294615590954,7.041571252043756,4.8081826366415585,1,0,5.800000000000001,116,1,
0,1025,30.0,7.0,5.0,39.37505873924672,9.375058739246718,7.057493441253912,4.808356004302342,1,0,5.8500000000000005,117,1,
0,1026,30.5,7.0,5.0,40.443557487428336,9.943557487428336,7.039898827965703,4.808296424800049,1,0,5.9,118,1,
